                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                0.90534,                0.68925,                 1.2123,                0.96812,                0.71945,                 1.2219,                0.61275,                0.65179,                0.62104,                0.37303,                 1.7299,                 1.0615,                 2.0222,                 1.7403,                 1.1859,                 1.9798,              0.0002476,              0.0002476,              0.0002476
                    307,                0.92369,                0.68853,                 1.2221,                0.98713,                0.73672,                 1.2321,                 0.6637,                0.60749,                0.65188,                0.39611,                 1.7661,                  1.036,                 2.1053,                 1.8305,                 1.0027,                 2.0898,             0.00024513,             0.00024513,             0.00024513
                    308,                0.92088,                0.72092,                 1.2211,                0.98904,                0.76684,                 1.2327,                0.63842,                0.61451,                0.64501,                0.37357,                 1.7739,                 1.0205,                  2.128,                  1.884,                 1.0338,                 2.1054,             0.00024265,             0.00024265,             0.00024265
                    309,                0.92487,                0.70768,                 1.2294,                0.98483,                0.74947,                 1.2342,                0.61306,                0.64732,                0.64041,                0.38682,                 1.7752,                 1.0641,                 2.1377,                 1.9475,                 1.0891,                 2.1582,             0.00024018,             0.00024018,             0.00024018
                    310,                 0.9045,                0.69557,                  1.216,                0.95861,                0.74598,                  1.217,                0.61186,                0.63065,                0.62797,                0.37133,                 1.8001,                 1.0802,                  2.142,                 1.8689,                 1.2016,                 2.1369,              0.0002377,              0.0002377,              0.0002377
                    311,                0.92081,                0.71959,                 1.2348,                 0.9885,                0.78223,                 1.2421,                0.61979,                0.61265,                 0.6376,                0.36715,                 1.8254,                 1.1211,                 2.1648,                 1.8684,                 1.3198,                 2.0577,             0.00023523,             0.00023523,             0.00023523
                    312,                 0.9195,                0.69799,                 1.2124,                 0.9805,                0.74387,                 1.2176,                0.71361,                 0.5598,                0.65633,                0.37929,                 1.8292,                 1.0439,                 2.2049,                 1.7336,                 1.3772,                 1.9282,             0.00023275,             0.00023275,             0.00023275
                    313,                0.90502,                0.68986,                 1.2124,                0.96512,                0.73452,                   1.22,                0.73658,                0.53885,                0.64872,                0.37861,                 1.7884,                 1.0582,                 2.1388,                 1.7314,                 1.2573,                 1.8937,             0.00023028,             0.00023028,             0.00023028
                    314,                0.90419,                0.68946,                 1.2257,                0.96903,                0.73345,                 1.2351,                0.64668,                0.67145,                0.64998,                 0.3831,                 1.7891,                 1.0315,                 2.1101,                 1.6791,                 1.2561,                 1.8938,              0.0002278,              0.0002278,              0.0002278
                    315,                0.90079,                0.68543,                 1.2079,                0.96347,                0.73641,                 1.2152,                0.67747,                0.66762,                0.64231,                0.39075,                 1.6981,                 1.0175,                 1.9638,                 1.7281,                 1.0954,                 1.9257,             0.00022533,             0.00022533,             0.00022533
                    316,                0.91862,                0.70438,                 1.2316,                0.97826,                0.75191,                 1.2352,                0.68371,                0.62992,                0.64746,                0.38899,                 1.7049,                 1.0369,                 1.9837,                 1.7273,                 1.1478,                 1.9472,             0.00022285,             0.00022285,             0.00022285
                    317,                0.90527,                0.68896,                  1.215,                0.95417,                0.74533,                 1.2155,                0.67735,                0.63149,                0.66575,                 0.3986,                 1.7402,                0.99827,                 2.0493,                 1.6112,                 1.3378,                 1.8036,             0.00022038,             0.00022038,             0.00022038
                    318,                0.89666,                0.67851,                 1.2126,                0.95246,                0.72726,                 1.2197,                0.61718,                0.66159,                0.65204,                0.39756,                 1.7011,                 1.0284,                 2.0078,                 1.6325,                 1.3368,                 1.8166,              0.0002179,              0.0002179,              0.0002179
                    319,                0.90837,                0.69943,                 1.2184,                0.97176,                0.74972,                 1.2271,                0.65122,                0.66812,                0.65897,                0.38701,                  1.703,                 1.0989,                 1.9853,                 1.6925,                  1.236,                 1.8775,             0.00021543,             0.00021543,             0.00021543
                    320,                0.87993,                0.67064,                 1.2015,                0.94146,                0.70795,                 1.2048,                0.66909,                0.67388,                0.66126,                0.37178,                 1.7702,                 1.0949,                 2.0725,                 1.8133,                 1.2453,                 2.0262,             0.00021295,             0.00021295,             0.00021295
                    321,                 0.8935,                0.68435,                 1.2131,                0.95578,                0.73021,                 1.2202,                0.64476,                0.63465,                0.66178,                0.37114,                 1.8185,                 1.0785,                 2.1331,                 1.8684,                 1.1415,                 2.0647,             0.00021048,             0.00021048,             0.00021048
                    322,                0.90963,                0.69476,                 1.2148,                0.97764,                0.74325,                 1.2282,                0.59426,                0.73852,                0.63606,                0.35762,                 1.8134,                 1.1081,                 2.1673,                 1.7149,                  1.452,                 1.9669,               0.000208,               0.000208,               0.000208
                    323,                0.89562,                0.68528,                 1.2122,                0.95288,                0.72489,                 1.2162,                 0.6498,                0.70111,                 0.6655,                0.37105,                 1.8262,                 1.1475,                 2.1381,                 1.8354,                 1.3554,                  2.019,             0.00020553,             0.00020553,             0.00020553
                    324,                0.89247,                0.67399,                 1.2025,                0.95607,                0.71824,                 1.2122,                 0.6704,                0.72947,                0.66436,                0.37145,                 1.8552,                 1.1228,                 2.1968,                 1.8743,                 1.3065,                 2.0781,             0.00020305,             0.00020305,             0.00020305
                    325,                0.89279,                0.67997,                 1.2015,                0.95308,                0.72885,                 1.2127,                0.61525,                0.74415,                0.64661,                0.38397,                 1.8042,                 1.0856,                 2.1155,                 1.8523,                 1.3291,                 2.0392,             0.00020058,             0.00020058,             0.00020058
                    326,                0.88979,                0.68153,                 1.2043,                0.94688,                0.72073,                 1.2119,                0.72311,                0.65171,                0.65459,                0.37461,                 1.8005,                 1.1003,                 2.0983,                 1.8274,                 1.3023,                  2.025,              0.0001981,              0.0001981,              0.0001981
                    327,                 0.8901,                0.67719,                 1.2093,                0.95246,                0.71279,                 1.2169,                0.67946,                 0.7312,                0.68877,                0.39425,                 1.7575,                 1.0705,                 2.0602,                 1.7011,                 1.4711,                 1.9035,             0.00019562,             0.00019562,             0.00019562
                    328,                0.88013,                0.67323,                  1.202,                0.94097,                 0.7058,                  1.212,                0.66069,                0.74076,                0.67998,                0.38478,                  1.786,                 1.0947,                 2.0943,                 1.7455,                 1.3518,                 1.9551,             0.00019315,             0.00019315,             0.00019315
                    329,                0.89945,                0.69568,                 1.2094,                0.96096,                 0.7434,                 1.2151,                 0.6545,                0.65729,                0.64903,                0.38591,                 1.7747,                 1.0721,                  2.073,                  1.637,                 1.4652,                 1.8439,             0.00019068,             0.00019068,             0.00019068
                    330,                0.89296,                0.67842,                  1.208,                0.95684,                0.72881,                 1.2161,                0.63045,                0.64571,                0.65022,                0.38146,                 1.7994,                 1.0493,                 2.0939,                 1.7375,                 1.1492,                 2.0028,              0.0001882,              0.0001882,              0.0001882
                    331,                0.88687,                0.68757,                  1.206,                0.94874,                 0.7381,                 1.2161,                0.70921,                 0.6453,                0.71279,                0.38763,                 1.8659,                 1.0311,                 2.1875,                 1.8446,                 1.2381,                 1.9977,             0.00018573,             0.00018573,             0.00018573
                    332,                0.86921,                0.67793,                 1.2144,                0.93279,                0.72382,                 1.2206,                0.72829,                0.64205,                0.67448,                0.38111,                 1.8274,                 1.0591,                 2.1232,                 1.9079,                  1.129,                 2.0977,             0.00018325,             0.00018325,             0.00018325
                    333,                0.88865,                0.66731,                 1.2057,                0.95009,                0.71685,                 1.2141,                0.71994,                0.62721,                0.68406,                0.39164,                 1.8016,                 1.0536,                 2.0991,                 1.8993,                 1.1242,                 2.0839,             0.00018077,             0.00018077,             0.00018077
                    334,                0.87567,                0.66947,                 1.2134,                0.94245,                0.70201,                  1.221,                0.73781,                0.64441,                0.68483,                0.39195,                 1.8062,                  1.071,                 2.1009,                 1.8326,                 1.2574,                 2.0029,              0.0001783,              0.0001783,              0.0001783
                    335,                0.87641,                0.66603,                 1.2042,                0.93374,                0.70401,                 1.2098,                0.81893,                 0.6671,                0.72378,                0.39672,                 1.8106,                 1.0392,                 2.1109,                 1.7778,                 1.3262,                 1.9325,             0.00017582,             0.00017582,             0.00017582
                    336,                0.89414,                0.67867,                 1.2169,                0.95438,                0.72057,                 1.2232,                0.77085,                0.66277,                0.72679,                0.40014,                 1.7919,                 1.0803,                 2.0938,                 1.7447,                 1.3416,                 1.9258,             0.00017335,             0.00017335,             0.00017335
                    337,                0.88356,                0.68082,                 1.2043,                0.94031,                0.71916,                 1.2094,                0.82147,                 0.6504,                0.71475,                0.39021,                 1.7944,                 1.0952,                 2.1094,                 1.8511,                 1.1338,                 2.0811,             0.00017087,             0.00017087,             0.00017087
                    338,                0.88465,                0.66406,                  1.202,                0.93898,                  0.708,                 1.2044,                0.84014,                0.66233,                0.71052,                0.40082,                 1.8269,                 1.0763,                 2.1312,                 1.8773,                 1.1478,                 2.0987,              0.0001684,              0.0001684,              0.0001684
                    339,                0.86872,                0.66677,                 1.1896,                0.92157,                0.70249,                  1.196,                0.85883,                0.64661,                0.71037,                 0.3883,                 1.8417,                 1.0601,                 2.1487,                 1.9045,                 1.0653,                 2.1454,             0.00016592,             0.00016592,             0.00016592
                    340,                0.88913,                0.66977,                 1.2091,                0.94267,                0.70529,                 1.2142,                0.85506,                0.64742,                0.69624,                0.37991,                 1.8562,                 1.0532,                 2.1851,                 1.9028,                  1.141,                 2.1559,             0.00016345,             0.00016345,             0.00016345
                    341,                0.88755,                0.67307,                 1.2088,                0.94751,                0.71287,                  1.218,                0.78488,                0.67079,                0.70794,                0.39579,                 1.7949,                 1.0817,                 2.0997,                 1.8355,                 1.2062,                 2.0389,             0.00016097,             0.00016097,             0.00016097
                    342,                0.87381,                  0.672,                 1.2048,                0.93391,                0.72372,                 1.2169,                0.87473,                 0.6419,                0.71904,                0.39073,                 1.8026,                  1.076,                  2.105,                 1.8384,                  1.151,                 2.0426,              0.0001585,              0.0001585,              0.0001585
                    343,                0.87768,                0.66859,                 1.2005,                0.93217,                0.71051,                 1.2054,                0.76863,                0.64246,                0.68591,                0.36962,                 1.8707,                   1.08,                 2.1933,                 1.8319,                 1.3154,                 1.9828,             0.00015602,             0.00015602,             0.00015602
                    344,                0.86814,                0.65658,                 1.1853,                 0.9238,                0.70002,                 1.1937,                0.82056,                0.65445,                0.69417,                 0.3865,                 1.8242,                 1.1034,                 2.1304,                 1.8393,                 1.2182,                 2.0487,             0.00015355,             0.00015355,             0.00015355
                    345,                0.86826,                0.65641,                  1.196,                0.92544,                 0.7047,                  1.205,                 0.8466,                0.66036,                0.72436,                0.38734,                 1.8262,                 1.1022,                 2.1585,                 1.7787,                 1.3627,                 1.9397,             0.00015107,             0.00015107,             0.00015107
                    346,                0.88865,                0.68101,                 1.2025,                0.95189,                0.73416,                 1.2099,                0.83259,                0.63411,                 0.7291,                0.38941,                 1.8054,                 1.1222,                 2.0941,                 1.8109,                 1.2647,                 1.9066,              0.0001486,              0.0001486,              0.0001486
                    347,                 0.8541,                 0.6441,                 1.1806,                 0.9101,                0.67276,                 1.1867,                0.80009,                0.67326,                0.72809,                0.39274,                 1.8107,                 1.1227,                 2.1198,                 1.7833,                 1.3261,                 1.9299,             0.00014612,             0.00014612,             0.00014612
                    348,                0.87996,                0.66292,                 1.2024,                0.92658,                0.70223,                 1.2047,                0.81578,                0.67553,                0.71837,                0.38694,                 1.7719,                 1.1356,                 2.0632,                 1.7662,                  1.407,                  1.907,             0.00014365,             0.00014365,             0.00014365
                    349,                0.86247,                0.64786,                 1.1875,                 0.9159,                0.69542,                 1.1906,                0.83055,                0.66678,                 0.7022,                0.36703,                 1.7443,                 1.1228,                 2.0273,                 1.7148,                 1.3148,                 1.8839,             0.00014117,             0.00014117,             0.00014117
                    350,                0.86702,                0.66127,                  1.186,                0.92198,                0.70933,                 1.1926,                0.80052,                0.65599,                0.69408,                 0.3788,                 1.7156,                 1.1133,                 1.9809,                 1.6406,                 1.4925,                  1.805,              0.0001387,              0.0001387,              0.0001387
                    351,                0.84979,                0.65407,                 1.1784,                0.90965,                0.69596,                 1.1842,                0.77927,                0.67682,                0.71334,                0.37149,                 1.7104,                 1.1283,                  1.976,                 1.7185,                 1.4633,                 1.8595,             0.00013622,             0.00013622,             0.00013622
                    352,                0.86101,                0.65017,                 1.1969,                0.91841,                0.70084,                 1.1992,                0.73419,                0.65675,                0.67319,                0.37437,                 1.7659,                 1.1269,                 2.0623,                  1.689,                 1.5814,                 1.8507,             0.00013375,             0.00013375,             0.00013375
                    353,                0.86244,                0.64967,                 1.1898,                0.92273,                0.69838,                 1.1964,                0.72995,                0.66034,                0.65894,                0.37603,                 1.7758,                 1.1053,                 2.0833,                 1.6945,                 1.5914,                 1.8503,             0.00013128,             0.00013128,             0.00013128
                    354,                0.85188,                 0.6384,                 1.1836,                 0.9066,                0.67636,                 1.1863,                0.71206,                0.65599,                0.64922,                0.37566,                 1.7693,                 1.1086,                 2.0763,                 1.7192,                 1.4861,                  1.908,              0.0001288,              0.0001288,              0.0001288
                    355,                0.86217,                0.66744,                 1.1883,                0.91558,                0.71531,                 1.1941,                0.74505,                0.64823,                0.66062,                0.36553,                 1.7636,                 1.1038,                 2.0666,                 1.7968,                 1.2854,                   1.98,             0.00012633,             0.00012633,             0.00012633
                    356,                0.86343,                0.66363,                 1.1927,                0.92538,                0.70742,                 1.2008,                0.73543,                0.66382,                0.69038,                0.37832,                 1.7811,                 1.0723,                 2.0971,                 1.7702,                 1.3153,                 1.9602,             0.00012385,             0.00012385,             0.00012385
                    357,                 0.8649,                 0.6548,                 1.1937,                0.92177,                0.69257,                 1.2004,                0.74334,                0.63474,                0.64698,                  0.388,                 1.8069,                 1.0171,                 2.1635,                 1.7097,                 1.3021,                 1.9094,             0.00012138,             0.00012138,             0.00012138
                    358,                0.84892,                0.63926,                 1.1854,                0.90242,                0.67143,                 1.1926,                0.71076,                0.62666,                0.62164,                0.37056,                 1.7425,                  1.016,                 2.0671,                 1.6782,                 1.3394,                 1.8928,              0.0001189,              0.0001189,              0.0001189
                    359,                0.84685,                0.64543,                 1.1861,                0.89707,                0.68558,                  1.188,                0.75582,                0.63771,                0.64891,                 0.3969,                  1.728,                 1.0299,                 2.0595,                 1.6957,                 1.3187,                 1.8988,             0.00011643,             0.00011643,             0.00011643
                    360,                0.86245,                 0.6639,                 1.1941,                0.92037,                 0.7104,                  1.201,                0.72943,                0.61918,                0.62945,                0.38612,                 1.7641,                 1.0503,                  2.122,                 1.6673,                 1.3966,                 1.9022,             0.00011395,             0.00011395,             0.00011395
                    361,                0.84134,                0.64802,                 1.1819,                0.89677,                0.68529,                 1.1892,                0.73785,                 0.6151,                0.64611,                0.37991,                 1.7763,                  1.035,                 2.1289,                 1.6781,                 1.3338,                 1.9059,             0.00011148,             0.00011148,             0.00011148
                    362,                 0.8545,                0.65078,                 1.1809,                0.91579,                0.69572,                 1.1874,                0.72777,                 0.6186,                0.66543,                0.39371,                 1.7712,                 1.0465,                 2.1174,                 1.6843,                 1.2811,                 1.9088,               0.000109,               0.000109,               0.000109
                    363,                0.84228,                0.64195,                 1.1712,                0.90048,                0.68851,                 1.1804,                0.67923,                0.63836,                0.63021,                0.39836,                 1.7302,                 1.0736,                 2.0613,                 1.7426,                 1.1104,                  1.999,             0.00010653,             0.00010653,             0.00010653
                    364,                0.84428,                0.65028,                 1.1768,                0.90821,                0.68942,                 1.1907,                0.69172,                0.64717,                0.65218,                 0.3947,                 1.7356,                 1.0738,                 2.0774,                 1.6822,                 1.3361,                 1.9032,             0.00010405,             0.00010405,             0.00010405
                    365,                0.84465,                0.64519,                  1.176,                0.90515,                0.68041,                  1.184,                0.67077,                0.64899,                0.64324,                0.39151,                 1.7628,                 1.1034,                 2.1139,                 1.7427,                 1.3146,                  1.947,             0.00010158,             0.00010158,             0.00010158
                    366,                0.84615,                0.62922,                 1.1782,                0.90845,                0.66622,                 1.1865,                0.65829,                0.64907,                0.64112,                  0.378,                 1.7768,                 1.1177,                 2.1191,                 1.7516,                 1.3896,                 1.9777,               9.91e-05,               9.91e-05,               9.91e-05
                    367,                 0.8429,                0.63269,                 1.1741,                0.89821,                0.67754,                 1.1797,                0.65811,                 0.6492,                 0.6372,                0.37153,                 1.7872,                 1.1174,                 2.1349,                 1.8937,                 1.1865,                 2.1091,             9.6625e-05,             9.6625e-05,             9.6625e-05
                    368,                0.84448,                0.64108,                  1.182,                0.89644,                0.69299,                 1.1878,                0.67005,                0.64846,                0.63686,                0.37957,                 1.7979,                 1.1135,                 2.1437,                 1.8873,                 1.2319,                 2.1351,              9.415e-05,              9.415e-05,              9.415e-05
                    369,                0.84579,                0.63624,                 1.1756,                0.90003,                0.68143,                 1.1808,                0.69573,                0.63615,                0.64416,                0.38326,                 1.7825,                 1.1062,                 2.1191,                 1.8626,                 1.2335,                 2.1227,             9.1675e-05,             9.1675e-05,             9.1675e-05
                    370,                0.83125,                0.64431,                 1.1684,                0.89332,                0.68244,                 1.1783,                0.67918,                 0.6289,                0.65592,                0.39182,                 1.7419,                 1.1145,                 2.0715,                 1.7363,                 1.1988,                 2.0174,               8.92e-05,               8.92e-05,               8.92e-05
                    371,                0.85219,                0.64481,                 1.1862,                0.90873,                0.68092,                 1.1916,                0.69736,                0.64785,                0.65809,                0.38037,                 1.7739,                 1.1148,                 2.1002,                 1.8524,                  1.209,                 2.0925,             8.6725e-05,             8.6725e-05,             8.6725e-05
                    372,                0.83084,                0.62962,                 1.1748,                0.88843,                0.66592,                 1.1812,                0.68363,                0.65095,                0.65735,                0.38874,                 1.7515,                  1.102,                 2.0757,                  1.694,                 1.3127,                  1.918,              8.425e-05,              8.425e-05,              8.425e-05
                    373,                0.85021,                0.63396,                 1.1671,                0.90154,                0.67616,                 1.1701,                0.68999,                  0.625,                0.64839,                0.37865,                 1.7448,                 1.0736,                 2.0666,                 1.7269,                 1.1145,                 1.9913,             8.1775e-05,             8.1775e-05,             8.1775e-05
                    374,                0.83324,                 0.6262,                 1.1766,                0.88977,                0.67215,                 1.1843,                 0.6856,                0.63109,                0.64891,                0.38566,                  1.742,                 1.0451,                 2.0576,                 1.7185,                 1.1536,                 1.9774,               7.93e-05,               7.93e-05,               7.93e-05
                    375,                0.82849,                0.62861,                 1.1716,                0.88907,                0.66875,                 1.1793,                0.70603,                0.64802,                0.65683,                0.39303,                 1.7394,                 1.0591,                 2.0574,                 1.6779,                 1.2659,                  1.903,             7.6825e-05,             7.6825e-05,             7.6825e-05
                    376,                0.83019,                0.63087,                 1.1674,                0.89099,                 0.6666,                 1.1771,                 0.7493,                0.62811,                0.65005,                0.37907,                 1.7355,                 1.0626,                 2.0521,                 1.6783,                 1.2723,                  1.904,              7.435e-05,              7.435e-05,              7.435e-05
                    377,                0.83467,                0.62686,                 1.1694,                 0.8913,                0.66349,                 1.1761,                0.77159,                0.62226,                0.67576,                0.39731,                 1.7288,                 1.0529,                 2.0439,                 1.6782,                 1.2599,                 1.9067,             7.1875e-05,             7.1875e-05,             7.1875e-05
                    378,                0.83251,                0.61445,                 1.1657,                0.88485,                0.64857,                 1.1707,                 0.7887,                0.61866,                0.66797,                0.38602,                 1.7538,                  1.076,                 2.0745,                 1.6825,                 1.2547,                 1.9231,               6.94e-05,               6.94e-05,               6.94e-05
                    379,                0.83766,                 0.6455,                 1.1826,                0.90018,                0.68396,                 1.1931,                0.81108,                0.62371,                 0.6783,                0.37556,                 1.7994,                 1.0605,                 2.1437,                 1.6782,                 1.3129,                 1.9262,             6.6925e-05,             6.6925e-05,             6.6925e-05
                    380,                0.82838,                0.63977,                 1.1705,                0.87922,                0.69187,                 1.1775,                0.80131,                0.62187,                0.68236,                0.38026,                 1.7908,                 1.0615,                 2.1337,                 1.7443,                  1.273,                 1.9589,              6.445e-05,              6.445e-05,              6.445e-05
                    381,                0.84274,                0.64019,                  1.189,                0.90197,                0.67626,                 1.1954,                0.81735,                0.62752,                0.68744,                 0.3806,                  1.784,                 1.0708,                 2.1243,                  1.745,                 1.2515,                 1.9649,             6.1975e-05,             6.1975e-05,             6.1975e-05
                    382,                0.82682,                 0.6333,                  1.167,                0.87936,                0.67056,                 1.1726,                0.81889,                0.62705,                0.68951,                0.37592,                  1.799,                 1.0526,                 2.1377,                 1.7959,                 1.2035,                 2.0068,               5.95e-05,               5.95e-05,               5.95e-05
                    383,                0.82129,                0.61847,                 1.1611,                0.87909,                0.65659,                 1.1691,                0.81653,                0.62627,                 0.6924,                 0.3763,                 1.8326,                 1.0461,                 2.1751,                 1.8242,                 1.2263,                 2.0163,             5.7025e-05,             5.7025e-05,             5.7025e-05
                    384,                0.81031,                0.61847,                  1.162,                 0.8693,                0.65388,                  1.169,                0.81346,                0.61769,                0.68796,                0.37389,                 1.8405,                 1.0657,                 2.1784,                 1.8489,                 1.2408,                 2.0274,              5.455e-05,              5.455e-05,              5.455e-05
                    385,                0.82129,                0.62916,                 1.1746,                0.88126,                 0.6737,                 1.1828,                0.80909,                0.61259,                0.68553,                0.36757,                 1.8858,                 1.0438,                 2.2662,                 1.8514,                 1.2402,                 2.0258,             5.2075e-05,             5.2075e-05,             5.2075e-05
                    386,                0.81687,                 0.6136,                 1.1729,                0.87037,                 0.6472,                 1.1809,                0.76296,                0.61129,                0.68327,                0.36305,                 1.8778,                 1.0493,                 2.2633,                 1.8502,                 1.2527,                 2.0143,               4.96e-05,               4.96e-05,               4.96e-05
                    387,                 0.8195,                0.62766,                 1.1616,                0.87761,                0.66271,                 1.1708,                0.82639,                0.62446,                0.68799,                0.36848,                 1.8487,                 1.0876,                 2.2124,                 1.8578,                 1.2673,                 2.0268,             4.7125e-05,             4.7125e-05,             4.7125e-05
                    388,                0.83224,                0.62039,                 1.1714,                 0.8817,                0.64971,                 1.1747,                0.83119,                 0.6276,                0.68212,                0.37685,                 1.8324,                 1.1009,                 2.1774,                 1.8705,                 1.2573,                 2.0398,              4.465e-05,              4.465e-05,              4.465e-05
                    389,                0.82553,                0.62618,                 1.1703,                0.88187,                0.66354,                  1.176,                0.81901,                0.61572,                 0.6873,                0.37576,                 1.8224,                 1.1093,                 2.1583,                 1.8674,                 1.2483,                 2.0486,             4.2175e-05,             4.2175e-05,             4.2175e-05
                    390,                0.81249,                0.61466,                 1.1665,                 0.8681,                0.65363,                 1.1735,                0.80288,                0.61815,                0.68678,                 0.3764,                 1.8199,                 1.1215,                 2.1501,                 1.8621,                 1.2438,                 2.0418,               3.97e-05,               3.97e-05,               3.97e-05
                    391,                0.78199,                0.56172,                 1.1778,                0.83465,                0.53472,                 1.1919,                0.80134,                0.62629,                0.68311,                 0.3849,                 1.8425,                 1.0951,                 2.1918,                 1.8285,                 1.2686,                 1.9992,             3.7225e-05,             3.7225e-05,             3.7225e-05
                    392,                 0.7609,                0.53436,                 1.1661,                 0.8052,                0.49832,                 1.1773,                0.79944,                0.61088,                0.66971,                0.39666,                 1.8509,                 1.1033,                 2.2004,                 1.8503,                 1.2333,                 2.0153,              3.475e-05,              3.475e-05,              3.475e-05
                    393,                 0.7636,                 0.5357,                 1.1788,                0.81725,                0.49452,                 1.1913,                0.81519,                 0.6144,                0.65777,                0.38493,                 1.8548,                 1.0947,                 2.2169,                 1.8526,                 1.2469,                 2.0248,             3.2275e-05,             3.2275e-05,             3.2275e-05
                    394,                0.73992,                 0.5189,                 1.1512,                0.78437,                0.48761,                 1.1624,                0.81711,                0.62411,                0.66946,                0.37746,                 1.8648,                 1.0647,                 2.2456,                 1.8309,                 1.3178,                 2.0124,               2.98e-05,               2.98e-05,               2.98e-05
                    395,                0.74475,                0.51825,                 1.1622,                 0.7922,                0.49644,                 1.1738,                0.81415,                0.61453,                0.65577,                0.38348,                 1.8612,                 1.0438,                 2.2503,                  1.843,                 1.2938,                 2.0244,             2.7325e-05,             2.7325e-05,             2.7325e-05
                    396,                0.74269,                0.52122,                 1.1584,                0.79301,                0.48082,                 1.1718,                0.80951,                0.62515,                0.65575,                0.38365,                 1.8602,                 1.0454,                 2.2462,                 1.8409,                 1.3057,                 2.0229,              2.485e-05,              2.485e-05,              2.485e-05
                    397,                0.72968,                0.50745,                 1.1535,                0.78154,                  0.478,                 1.1702,                0.80046,                 0.6207,                0.65585,                0.38195,                 1.8218,                 1.0731,                 2.1803,                 1.8417,                 1.3252,                 2.0266,             2.2375e-05,             2.2375e-05,             2.2375e-05
                    398,                0.72878,                0.50474,                  1.152,                 0.7718,                0.46238,                 1.1604,                0.79499,                0.63087,                0.65447,                0.38405,                  1.824,                 1.0689,                 2.1842,                 1.8519,                  1.323,                 2.0377,               1.99e-05,               1.99e-05,               1.99e-05
                    399,                0.72211,                0.50302,                 1.1345,                0.76814,                0.45036,                 1.1487,                0.79807,                0.63087,                0.65197,                0.38213,                 1.8216,                 1.0696,                 2.1825,                 1.8513,                 1.3293,                 2.0354,             1.7425e-05,             1.7425e-05,             1.7425e-05
